date,location,avgtemp_c,totalprecip_mm,avghumidity,uv,bodyweight (gm/bird),feedintake (gm/bird/day),waterintake (ml/bird/day)
2021-04-19,Taungnyo,27.2,12.4,75,6,555,45,51
2021-04-26,Taungnyo,28.1,8.1,71,7,931,89,73
2021-05-03,Taungnyo,28.9,10.9,75,7,"1,542",96,98
2021-05-10,Taungnyo,28.7,4.9,76,7,"2,153",149,143
2021-05-17,Taungnyo,29,7.1,78,7,210,21,21
2021-05-24,Taungnyo,27.3,10.57,80,6,474,47,51
2021-05-31,Taungnyo,27.7,6.8,81,7,997,84,87
2021-06-07,Taungnyo,25.1,30.06,89,6,"1,574",101,94
2021-06-14,Taungnyo,26.6,27.36,83,6,"1,970",161,141
2021-06-21,Taungnyo,26.9,20.83,80,6,202,25,23
2021-06-28,Taungnyo,27.3,18.4,80,6,500,46,52
2021-07-05,Taungnyo,27.8,4,78,6,"1,024",79,72
2021-07-12,Taungnyo,26.2,28.4,84,6,"1,226",125,110
2021-07-19,Taungnyo,26.1,40.23,86,6,"2,201",137,155
2021-07-26,Taungnyo,26,19.1,83,6,215,27,26
2021-08-02,Taungnyo,26.4,17.37,86,6,519,45,53
2021-08-09,Taungnyo,27.2,10.5,83,6,995,94,90
2021-08-16,Taungnyo,24.7,27.33,89,6,"1,365",105,108
2021-08-23,Taungnyo,26.9,19.2,80,6,"2,049",165,180
2021-08-30,Taungnyo,27,5.4,80,6,175,27,23
2021-09-06,Taungnyo,26.6,9.2,81,6,558,51,53
2021-09-13,Taungnyo,25.7,24.96,88,6,"1,057",94,79
2021-09-20,Taungnyo,25.6,35.8,88,6,"1,282",126,94
2021-09-27,Taungnyo,26.1,12.7,85,6,"1,994",142,144
2021-10-04,Taungnyo,26.7,21.38,83,6,216,26,24
2021-10-11,Taungnyo,26.3,52.51,90,6,497,47,52
2021-10-18,Taungnyo,25.7,1.1,80,6,"1,000",95,81
2021-10-25,Taungnyo,26.4,4.7,81,6,"1,172",98,134
2021-11-01,Taungnyo,27.3,9.6,79,7,"2,166",164,158
2021-11-08,Taungnyo,27.9,16,76,7,182,23,25
2021-11-15,Taungnyo,25.4,0.4,86,6,481,57,49
2021-11-22,Taungnyo,27,5.6,81,6,990,88,79
2021-11-29,Taungnyo,25.6,0,72,6,"1,583",135,106
2021-12-06,Taungnyo,24.1,0,64,8,"2,063",181,177
2021-12-13,Taungnyo,25.9,0,64,8,196,26,21
2021-12-20,Taungnyo,25.3,0,61,8,521,47,51
2021-12-27,Taungnyo,26.4,1.2,73,7,"1,038",90,83
2022-01-03,Taungnyo,26.8,0,65,8,"1,316",137,107
2022-01-10,Taungnyo,26.7,0,71,8,"2,289",147,160
2022-01-17,Taungnyo,26.8,0,74,8,196,19,25
2022-01-24,Taungnyo,25.6,0,72,8,450,55,41
2022-01-31,Taungnyo,26.1,0,70,8,988,79,81
2022-02-07,Taungnyo,27.7,0.4,74,7,"1,528",121,114
2022-02-14,Taungnyo,26.3,1.8,77,7,"2,341",158,156
2022-02-21,Taungnyo,26.7,0,79,7,207,23,21
2022-02-28,Taungnyo,26.9,0,69,7,506,57,47
2022-03-07,Taungnyo,27.9,7.8,78,7,977,95,90
2022-03-14,Taungnyo,28.2,6.61,79,7,"1,455",97,112
2022-03-21,Taungnyo,27,36.45,81,6,"2,370",145,167
2022-03-28,Taungnyo,28.7,2.2,73,7,206,24,22
2022-04-04,Taungnyo,26.1,0,64,8,538,52,52
2022-04-11,Taungnyo,28.4,4.1,74,7,875,72,90
2022-04-18,Taungnyo,28.1,26.3,72,7,"1,234",117,136
2022-04-25,Taungnyo,29.5,4.8,73,7,"2,357",137,137
2022-05-02,Taungnyo,27.5,37.58,79,7,223,21,22
2022-05-09,Taungnyo,26.9,13.88,84,7,545,56,49
2022-05-16,Taungnyo,27,59.88,86,6,919,84,90
2022-05-23,Taungnyo,25.7,56.08,90,6,"1,340",110,117
2022-05-30,Taungnyo,26.3,14.6,83,6,"2,060",171,163
2022-06-06,Taungnyo,26.9,21.33,82,6,186,27,20
2022-06-13,Taungnyo,27.7,1.5,81,6,456,45,52
2022-06-20,Taungnyo,28,1.4,79,7,910,74,68
2022-06-27,Taungnyo,27,8.6,82,7,"1,691",128,123
2022-07-04,Taungnyo,26.1,67.33,87,6,"2,163",182,159
2022-07-11,Taungnyo,25.7,91.77,91,6,187,20,18
2022-07-18,Taungnyo,27.3,13.9,82,6,516,52,49
2022-07-25,Taungnyo,27.7,8.8,81,7,877,72,74
2022-08-01,Taungnyo,26.1,21.63,89,6,"1,196",107,126
2022-08-08,Taungnyo,25.5,49.44,88,6,"2,331",177,178
2022-08-15,Taungnyo,27.1,23,79,6,209,27,18
2022-08-22,Taungnyo,24.7,30.39,91,6,484,58,48
2022-08-29,Taungnyo,26.9,37.4,80,6,"1,106",90,85
2022-09-05,Taungnyo,25.6,34.88,89,6,"1,353",111,120
2022-09-12,Taungnyo,26.7,14.5,79,6,"2,290",150,178
2022-09-19,Taungnyo,25.9,17.46,88,6,198,26,24
2022-09-26,Taungnyo,25.5,16.52,85,6,465,49,50
2022-10-03,Taungnyo,25.2,7.44,87,6,"1,093",84,76
2022-10-10,Taungnyo,25.3,19.4,86,6,"1,512",127,133
2022-10-17,Taungnyo,25.1,4,77,6,"2,328",160,143
2022-10-24,Taungnyo,26.3,6.07,85,6,175,27,18
2022-10-31,Taungnyo,27,0,73,8,514,43,53
2022-11-07,Taungnyo,26.3,5.9,75,7,"1,055",87,81
2022-11-14,Taungnyo,26.6,6.66,80,6,"1,386",96,98
2022-11-21,Taungnyo,26,17.5,81,6,"2,362",180,180
2022-11-28,Taungnyo,26.1,4.6,86,6,217,21,22
2022-12-05,Taungnyo,26.6,1.7,76,6,493,55,55
2022-12-12,Taungnyo,26.4,0.2,71,7,888,75,82
2022-12-19,Taungnyo,24.3,0,58,7,"1,328",120,94
2022-12-26,Taungnyo,24.9,0,65,8,"2,219",167,168
2023-01-02,Taungnyo,24.9,0,59,8,210,22,22
2023-01-09,Taungnyo,25.9,0,61,8,501,44,50
2023-01-16,Taungnyo,25,0,72,8,954,96,70
2023-01-23,Taungnyo,26.6,0,63,8,"1,687",124,94
2023-01-30,Taungnyo,25.6,0,50,8,"2,255",137,137
2023-02-06,Taungnyo,27.3,0.2,78,7,217,26,19
2023-02-13,Taungnyo,27.1,0.1,71,7,476,53,42
2023-02-20,Taungnyo,27.4,0,70,7,887,86,83
2023-02-27,Taungnyo,27.9,0,51,9,"1,552",120,129
2023-03-06,Taungnyo,27.3,0,63,9,"2,364",178,181
2023-03-13,Taungnyo,26.3,3,76,7,180,19,26
2023-03-20,Taungnyo,28.1,0,77,8,538,48,55
2023-03-27,Taungnyo,28.5,0,70,8,893,90,77
2023-04-03,Taungnyo,28.6,0,67,8,"1,222",124,101
2023-04-10,Taungnyo,29.4,0.8,70,7,"2,067",166,179
2023-04-17,Taungnyo,29,0.5,71,7,203,21,23
2023-04-24,Taungnyo,29.3,0,72,9,496,56,57
2023-05-01,Taungnyo,28.6,7.3,73,8,"1,036",84,82
2023-05-08,Taungnyo,29.9,4,75,7,"1,449",114,128
2023-05-15,Taungnyo,29,3,76,7,"1,966",158,138
2023-05-22,Taungnyo,29.3,5.5,72,7,197,22,23
2023-05-29,Taungnyo,27.7,35.45,78,6,541,55,45
2023-06-05,Taungnyo,27,54.75,85,6,"1,079",89,77
2023-06-12,Taungnyo,27,71.6,87,6,"1,530",134,111
2023-06-19,Taungnyo,26.5,19.5,86,6,"1,986",153,139
2023-06-26,Taungnyo,27.4,6.9,79,7,218,27,19
2023-07-03,Taungnyo,27.3,22.65,83,6,448,58,55
2023-07-10,Taungnyo,25.8,15.65,90,6,951,76,80
2023-07-17,Taungnyo,26.1,93.45,89,6,"1,669",115,93
2023-07-24,Taungnyo,25.4,47.23,92,6,"2,193",155,164
2023-07-31,Taungnyo,27.3,18.08,87,6,223,25,21
2023-08-07,Taungnyo,26.9,21.55,86,6,556,43,40
2023-08-14,Taungnyo,26.9,17.7,85,6,"1,076",83,75
2023-08-21,Taungnyo,25.5,37.05,88,6,"1,221",118,133
2023-08-28,Taungnyo,26.9,24.9,84,6,"2,076",177,178
2023-09-04,Taungnyo,26.3,72.9,88,6,194,26,19
2023-09-11,Taungnyo,25.2,50.8,89,6,501,53,43
2023-09-18,Taungnyo,26.4,8.8,84,6,826,72,67
2023-09-25,Taungnyo,26.9,7.54,83,6,"1,534",112,132
2023-10-02,Taungnyo,26.6,4.42,83,6,"2,054",148,162
2023-10-09,Taungnyo,25.1,14.93,90,6,201,26,21
2023-10-16,Taungnyo,26.6,12.24,83,6,540,56,39
2023-10-23,Taungnyo,26.2,13.5,84,6,"1,042",86,71
2023-10-30,Taungnyo,27.2,7.48,81,7,"1,601",124,99
2023-11-06,Taungnyo,27.4,3.75,80,7,"2,235",171,179
2023-11-13,Taungnyo,27.4,1.19,77,7,176,24,26
2023-11-20,Taungnyo,24.1,0,63,7,456,46,43
2023-11-27,Taungnyo,26.5,1.79,76,7,"1,067",86,69
2023-12-04,Taungnyo,26.4,1.49,80,7,"1,589",102,105
2023-12-11,Taungnyo,27.3,1.22,79,7,"2,084",137,175
2023-12-18,Taungnyo,27.7,0,67,8,214,25,20
2023-12-25,Taungnyo,25.1,0.06,60,7,490,44,46
2024-01-01,Taungnyo,26.6,0,71,8,"1,113",95,75
2024-01-08,Taungnyo,26.5,0,73,8,"1,588",129,118
2024-01-15,Taungnyo,26.7,0.01,68,8,"2,222",178,163
2024-01-22,Taungnyo,24.2,0,64,7,204,21,23
2024-01-29,Taungnyo,26.9,0.37,70,7,521,42,45
2024-02-05,Taungnyo,25.8,0,71,7,960,95,70
2024-02-12,Taungnyo,27.1,0,58,8,"1,281",102,99
2024-02-19,Taungnyo,26.7,0,70,8,"1,985",157,149
2024-02-26,Taungnyo,27.8,0.08,71,7,221,25,22
2024-03-04,Taungnyo,28,0,73,8,551,55,49
2024-03-11,Taungnyo,27.9,0.94,74,7,"1,058",90,83
2024-03-18,Taungnyo,28.1,0,71,8,"1,222",103,120
2024-03-25,Taungnyo,28.4,0,66,8,"2,243",182,136
2024-04-01,Taungnyo,28.6,0,63,8,178,25,25
2024-04-08,Taungnyo,29.3,0.34,75,7,490,49,45
2024-04-15,Taungnyo,29.4,0,73,7,804,89,68
2024-04-22,Taungnyo,29.6,0.07,68,8,"1,651",119,120
2024-04-29,Taungnyo,29.8,0,69,8,"2,043",139,164
2024-05-06,Taungnyo,29.7,0.02,71,7,194,24,21
2024-05-13,Taungnyo,28.9,2.87,77,7,458,56,57
2024-05-20,Taungnyo,29.4,0.62,75,7,"1,012",83,74
2024-05-27,Taungnyo,28.8,3.6,75,7,"1,610",139,136
2024-06-03,Taungnyo,27.6,19.5,84,6,"2,323",174,141
2024-06-10,Taungnyo,25.4,117.85,92,6,216,21,18
2024-06-17,Taungnyo,27.6,12.61,81,6,545,52,40
2024-06-24,Taungnyo,25.7,163.85,93,6,"1,025",79,89
2024-07-01,Taungnyo,27.2,4.74,82,6,"1,329",109,120
2024-07-29,Taungnyo,25.6,44.62,91,6,"2,242",170,152
2021-01-04,Taungoo,24.7,0,67,8,189,23,22
2021-01-11,Taungoo,25.4,0,67,8,462,57,46
2021-01-18,Taungoo,23.5,0,56,8,"1,074",95,85
2021-01-25,Taungoo,24,0,44,8,"1,668",139,114
2021-02-01,Taungoo,25.8,0,40,8,"2,316",176,142
2021-02-08,Taungoo,23.6,1.8,54,7,210,27,19
2021-02-15,Taungoo,25.1,0,40,8,552,56,44
2021-02-22,Taungoo,28.4,0,40,9,"1,109",95,88
2021-03-01,Taungoo,28.4,0,28,9,"1,521",133,100
2021-03-08,Taungoo,28.7,0,17,9,"2,310",177,175
2021-03-15,Taungoo,30.3,0,35,9,192,20,24
2021-03-22,Taungoo,32.2,0,32,10,511,60,46
2021-03-29,Taungoo,31,0.5,33,8,972,76,87
2021-04-05,Taungoo,25.8,12.2,55,7,"1,163",116,137
2021-04-12,Taungoo,31,0.6,57,8,"2,345",178,162
2021-04-19,Taungoo,30.2,0,58,8,182,19,18
2021-04-26,Taungoo,32,16.7,63,8,529,49,56
2021-05-03,Taungoo,29,1,59,8,"1,093",97,70
2021-05-10,Taungoo,28.1,0,68,7,"1,227",109,117
2021-05-17,Taungoo,33.1,0.6,54,8,"2,014",144,140
2021-05-24,Taungoo,28.8,2.8,74,7,205,20,18
2021-05-31,Taungoo,27.6,3.1,76,7,550,42,48
2021-06-07,Taungoo,27.1,25.05,87,7,"1,019",85,71
2021-06-14,Taungoo,23.2,29.52,96,5,"1,482",125,112
2021-06-21,Taungoo,25.6,18.5,87,6,"1,947",144,140
2021-06-28,Taungoo,25.3,11.68,92,6,204,21,19
2021-07-05,Taungoo,26,2.7,86,6,435,55,39
2021-07-12,Taungoo,25.6,15.7,91,6,996,84,66
2021-07-19,Taungoo,26.1,11.79,91,6,"1,553",124,102
2021-07-26,Taungoo,22.9,32.3,98,5,"2,134",160,136
2021-08-02,Taungoo,24.7,48.9,93,6,220,22,24
2021-08-09,Taungoo,25.7,0.8,89,6,474,43,43
2021-08-16,Taungoo,23.7,18,96,6,904,94,72
2021-08-23,Taungoo,26,6.27,89,6,"1,609",99,100
2021-08-30,Taungoo,25.5,10.84,91,6,"2,228",141,137
2021-09-06,Taungoo,25.2,1.74,90,6,201,22,25
2021-09-13,Taungoo,25.4,3.4,88,6,438,50,46
2021-09-20,Taungoo,25.5,13.61,91,6,860,94,76
2021-09-27,Taungoo,25.2,12.72,91,6,"1,694",134,102
2021-10-04,Taungoo,26,0.4,89,7,"2,249",148,180
2021-10-11,Taungoo,26.2,6.79,91,6,180,23,22
2021-10-18,Taungoo,23.9,0,97,6,552,44,41
2021-10-25,Taungoo,25,0.2,91,6,"1,042",92,71
2021-11-01,Taungoo,25.4,0.1,87,6,"1,327",130,99
2021-11-08,Taungoo,26.1,0.1,85,7,"2,157",150,140
2021-11-15,Taungoo,25.3,0.3,86,7,220,27,20
2021-11-22,Taungoo,24.7,0,77,8,527,46,50
2021-11-29,Taungoo,23.8,0,81,8,"1,042",92,89
2021-12-06,Taungoo,23.5,0,79,6,"1,417",115,135
2021-12-13,Taungoo,24,0,73,8,"2,195",166,169
2021-12-20,Taungoo,22.8,0,70,7,199,19,18
2021-12-27,Taungoo,21.2,0,60,8,489,47,43
2022-01-03,Taungoo,22.9,0,57,8,880,82,74
2022-01-10,Taungoo,23.5,0,49,8,"1,630",126,116
2022-01-17,Taungoo,22.9,0,59,8,"2,230",142,166
2022-01-24,Taungoo,21.6,0,45,8,226,19,21
2022-01-31,Taungoo,21.5,0,47,8,520,60,46
2022-02-07,Taungoo,22.5,0,35,8,"1,091",83,71
2022-02-14,Taungoo,23,0,25,8,"1,574",133,123
2022-02-21,Taungoo,24.8,0,39,8,"2,243",179,168
2022-02-28,Taungoo,26.9,0,28,9,217,28,26
2022-03-07,Taungoo,29.5,0,37,9,443,54,55
2022-03-14,Taungoo,32.1,0,35,10,855,87,81
2022-03-21,Taungoo,26.5,2.6,79,7,"1,205",119,106
2022-03-28,Taungoo,30,1,36,8,"2,150",162,167
2022-04-04,Taungoo,28.7,0,60,9,199,19,18
2022-04-11,Taungoo,30.7,0,45,9,434,55,54
2022-04-18,Taungoo,32.1,0,43,9,"1,114",75,83
2022-04-25,Taungoo,32.4,0.2,48,8,"1,487",134,114
2022-05-02,Taungoo,30.2,3.5,65,8,"2,046",147,151
2022-05-09,Taungoo,27.5,1.7,70,7,221,19,21
2022-05-16,Taungoo,29.1,5.42,72,7,486,53,39
2022-05-23,Taungoo,26.3,3.62,82,6,"1,083",90,73
2022-05-30,Taungoo,27,6.8,81,7,"1,189",125,97
2022-06-06,Taungoo,26.2,1.7,85,7,"1,981",166,158
2022-06-13,Taungoo,25.2,4,91,6,216,19,19
2022-06-20,Taungoo,24.8,24.64,89,6,431,55,39
2022-06-27,Taungoo,25.8,5.1,89,6,953,90,71
2022-07-04,Taungoo,25.3,12.03,92,6,"1,278",136,94
2022-07-11,Taungoo,24.9,3,90,6,"2,137",173,167
2022-07-18,Taungoo,26.3,9.55,88,6,194,23,25
2022-07-25,Taungoo,27,0.7,79,7,552,55,42
2022-08-01,Taungoo,25.4,1.91,90,6,810,74,74
2022-08-08,Taungoo,24.1,59.65,98,5,"1,404",96,94
2022-08-15,Taungoo,23.9,29.99,97,6,"2,009",160,176
2022-08-22,Taungoo,24.1,48.14,97,6,203,22,23
2022-08-29,Taungoo,26.9,1.3,89,7,484,42,49
2022-09-05,Taungoo,25.9,3.49,91,6,999,71,81
2022-09-12,Taungoo,24.4,8.6,93,6,"1,415",126,123
2022-09-19,Taungoo,24.3,20.8,94,6,"1,999",155,164
2022-09-26,Taungoo,24.9,23.17,94,6,201,23,21
2022-10-03,Taungoo,24.4,0.7,95,6,431,55,46
2022-10-10,Taungoo,25.6,4.68,90,6,"1,093",75,75
2022-10-17,Taungoo,25.3,0.1,85,7,"1,219",125,103
2022-10-24,Taungoo,24.4,8.62,93,6,"1,978",158,137
2022-10-31,Taungoo,25.6,0,89,7,223,20,22
2022-11-07,Taungoo,24.9,0,77,8,455,43,43
2022-11-14,Taungoo,24.5,0,76,8,"1,013",76,76
2022-11-21,Taungoo,25.2,0.9,73,7,"1,347",98,131
2022-11-28,Taungoo,25.2,4.13,90,6,"2,208",155,162
2022-12-05,Taungoo,26,0,70,8,214,21,19
2022-12-12,Taungoo,24.4,0,70,8,506,42,42
2022-12-19,Taungoo,25.4,0,67,7,794,89,82
2022-12-26,Taungoo,24.9,0,65,7,"1,163",106,108
2023-01-02,Taungoo,22.5,0,51,8,"2,261",147,171
2023-01-09,Taungoo,24.3,0,45,8,215,20,26
2023-01-16,Taungoo,21.9,0,37,8,486,46,44
2023-01-23,Taungoo,23.3,0,28,8,803,83,86
2023-01-30,Taungoo,26.3,0,47,8,"1,214",117,105
2023-02-06,Taungoo,26,0,38,9,"2,186",182,156
2023-02-13,Taungoo,25.8,0,37,9,221,28,24
2023-02-20,Taungoo,26.3,0,43,9,516,56,41
2023-02-27,Taungoo,29.4,0,34,9,839,93,93
2023-03-06,Taungoo,28.7,0,33,10,"1,352",128,111
2023-03-13,Taungoo,28.6,0.9,45,8,"2,257",156,174
2023-03-20,Taungoo,30.1,0,38,10,182,25,25
2023-03-27,Taungoo,31.2,0,42,10,557,52,45
2023-04-03,Taungoo,29.3,0,46,9,966,98,81
2023-04-10,Taungoo,32.2,0,35,10,"1,359",137,95
2023-04-17,Taungoo,32.6,0,44,10,"1,968",138,145
2023-04-24,Taungoo,31.9,1,42,9,221,23,27
2023-05-01,Taungoo,32.8,0.5,41,9,549,59,44
2023-05-08,Taungoo,33.2,0.8,59,9,995,94,90
2023-05-15,Taungoo,25.6,31.8,78,7,"1,613",99,121
2023-05-22,Taungoo,29.8,2.15,71,8,"2,035",165,174
2023-05-29,Taungoo,28.9,23.8,76,7,215,23,20
2023-06-05,Taungoo,28.5,8.8,68,7,521,48,52
2023-06-12,Taungoo,25.8,26.9,85,6,860,88,72
2023-06-19,Taungoo,26.1,10.95,87,6,"1,650",103,117
2023-06-26,Taungoo,25.2,25,87,6,"2,165",173,168
2023-07-03,Taungoo,26.7,14.48,85,7,175,19,27
2023-07-10,Taungoo,26.3,5.1,89,7,522,43,53
2023-07-17,Taungoo,26.9,6.23,86,7,868,81,84
2023-07-24,Taungoo,27.6,0.7,86,7,"1,488",118,123
2023-07-31,Taungoo,24.1,66.78,98,6,"2,126",157,178
2023-08-07,Taungoo,22.8,40.15,98,5,215,27,21
2023-08-14,Taungoo,25.5,16.15,92,6,454,58,55
2023-08-21,Taungoo,25.8,7.35,93,6,987,91,80
2023-08-28,Taungoo,24.8,18.3,95,6,"1,335",100,104
2023-09-04,Taungoo,25.7,89.3,92,6,"2,342",173,154
2023-09-11,Taungoo,24.9,31.6,93,6,186,27,24
2023-09-18,Taungoo,24.5,17.1,95,6,555,46,55
2023-09-25,Taungoo,27.3,2.3,87,7,980,77,68
2023-10-02,Taungoo,23.4,20.99,99,5,"1,607",137,100
2023-10-09,Taungoo,25.1,12.58,95,6,"2,227",139,177
2023-10-16,Taungoo,26,2.71,85,7,217,22,24
2023-10-23,Taungoo,24.6,13.12,91,6,527,48,55
2023-10-30,Taungoo,25.7,10.92,87,7,979,96,77
2023-11-06,Taungoo,26,0.07,82,7,"1,278",117,128
2023-11-13,Taungoo,25.9,2.47,83,7,"1,990",157,178
2023-11-20,Taungoo,23.9,2.05,87,6,195,25,23
2023-11-27,Taungoo,24.1,0.03,77,6,438,54,40
2023-12-04,Taungoo,25.4,1.21,79,7,"1,109",88,87
2023-12-11,Taungoo,24.7,0.33,81,6,"1,236",126,124
2023-12-18,Taungoo,22.8,0,68,7,"2,170",154,147
2023-12-25,Taungoo,22.9,0,67,7,188,23,26
2024-01-01,Taungoo,21.5,0,60,7,545,59,54
2024-01-08,Taungoo,21.9,0,47,8,895,82,89
2024-01-15,Taungoo,23.6,0,47,8,"1,173",139,97
2024-01-22,Taungoo,21,0,40,8,"1,963",142,146
2024-01-29,Taungoo,24.8,0,55,8,225,27,23
2024-02-05,Taungoo,24.5,0,35,9,514,47,49
2024-02-12,Taungoo,26.3,0,33,9,895,75,91
2024-02-19,Taungoo,23.8,0,22,9,"1,420",137,126
2024-02-26,Taungoo,28.1,0,26,9,"2,169",162,178
2024-03-04,Taungoo,27.5,0,27,9,185,28,25
2024-03-11,Taungoo,28.6,0,33,9,527,58,50
2024-03-18,Taungoo,31.8,0,33,10,816,82,82
2024-03-25,Taungoo,29.5,0,33,9,"1,673",112,120
2024-04-01,Taungoo,32.1,0,38,10,"2,027",139,163
2024-04-08,Taungoo,33.5,0,43,10,179,20,18
2024-04-15,Taungoo,33.9,0,37,10,480,52,49
2024-04-22,Taungoo,33.3,0,44,10,909,88,73
2024-04-29,Taungoo,34.8,0,45,10,"1,180",134,130
2024-05-06,Taungoo,33,0,43,10,"2,118",174,141
2024-05-13,Taungoo,33.5,0.09,47,9,197,26,27
2024-05-20,Taungoo,32,3.68,61,9,477,43,43
2024-05-27,Taungoo,26.6,30.98,92,6,"1,077",73,67
2024-06-03,Taungoo,25.1,7.98,93,6,"1,171",100,127
2024-06-10,Taungoo,27.1,1.95,81,7,"2,222",167,139
2024-06-17,Taungoo,25.2,12.84,95,6,199,24,22
2024-06-24,Taungoo,26.5,1.88,88,7,533,48,46
2024-07-01,Taungoo,25.3,14.89,89,6,922,75,88
2024-07-29,Taungoo,23.7,23.6,98,5,"1,279",107,119
2021-01-04,Thagaya,22.7,0,60,8,"1,988",152,152
2021-01-11,Thagaya,25.2,0,52,8,199,22,22
2021-01-18,Thagaya,22.7,0,50,7,490,54,46
2021-01-25,Thagaya,24.2,0,42,8,815,83,83
2021-02-01,Thagaya,23.5,0,29,8,"1,397",138,101
2021-02-08,Thagaya,23,0.4,51,6,"2,039",174,178
2021-02-15,Thagaya,24.7,0,26,8,185,24,21
2021-02-22,Thagaya,27.1,0,31,8,494,58,51
2021-03-01,Thagaya,27.7,0,23,9,924,81,94
2021-03-08,Thagaya,28.2,0,21,9,"1,279",127,122
2021-03-15,Thagaya,29.7,0,23,9,"2,127",159,173
2021-03-22,Thagaya,32.7,0,19,10,183,23,21
2021-03-29,Thagaya,31.4,0,22,8,512,50,45
2021-04-05,Thagaya,26.8,0.4,41,8,"1,100",97,88
2021-04-12,Thagaya,32.9,0.3,34,8,"1,291",104,116
2021-04-19,Thagaya,31.1,0,37,9,"2,272",174,138
2021-04-26,Thagaya,33.3,0,43,8,220,23,22
2021-05-03,Thagaya,30.7,0,46,9,543,48,43
2021-05-10,Thagaya,31.3,0.2,45,8,"1,059",97,85
2021-05-17,Thagaya,33.9,0.9,33,8,"1,263",102,114
2021-05-24,Thagaya,31.2,0,56,8,"2,371",146,158
2021-05-31,Thagaya,30.2,3.8,54,7,199,21,23
2021-06-07,Thagaya,29.8,0.1,62,8,553,59,54
2021-06-14,Thagaya,27.3,0.6,74,7,818,94,68
2021-06-21,Thagaya,26.9,0.9,70,7,"1,636",99,94
2021-06-28,Thagaya,26.8,6.7,72,6,"2,058",174,147
2021-07-05,Thagaya,28.7,0,67,7,221,21,26
2021-07-12,Thagaya,28.5,0.5,70,7,432,47,51
2021-07-19,Thagaya,27.9,12.6,68,7,"1,067",72,84
2021-07-26,Thagaya,25.8,76.1,81,6,"1,178",134,108
2021-08-02,Thagaya,26,14.27,80,6,"2,161",137,155
2021-08-09,Thagaya,27.4,0,76,7,219,25,25
2021-08-16,Thagaya,25.5,12.58,82,6,476,42,47
2021-08-23,Thagaya,27.4,0.9,74,7,952,87,70
2021-08-30,Thagaya,25.9,4.54,84,6,"1,543",110,101
2021-09-06,Thagaya,26.6,2,76,7,"2,218",171,157
2021-09-13,Thagaya,26.9,1.8,76,7,216,21,22
2021-09-20,Thagaya,25.6,8.94,86,6,537,45,50
2021-09-27,Thagaya,26.7,10.76,79,7,948,96,83
2021-10-04,Thagaya,26.9,0.2,80,7,"1,244",110,112
2021-10-11,Thagaya,28.1,10.07,76,7,"1,973",165,162
2021-10-18,Thagaya,24.3,0,92,6,180,20,21
2021-10-25,Thagaya,24.9,7.1,85,6,521,58,47
2021-11-01,Thagaya,25.9,1.3,80,7,952,70,88
2021-11-08,Thagaya,24.9,0,73,8,"1,247",107,105
2021-11-15,Thagaya,25,2.7,84,6,"1,997",170,161
2021-11-22,Thagaya,25.6,0,73,8,200,19,26
2021-11-29,Thagaya,23.2,0,72,8,505,54,43
2021-12-06,Thagaya,22.7,0,75,6,954,76,68
2021-12-13,Thagaya,23.7,0,71,6,"1,435",108,121
2021-12-20,Thagaya,22,0,63,7,"1,951",180,181
2021-12-27,Thagaya,21.1,0,62,7,207,19,23
2022-01-03,Thagaya,22.1,0,52,7,543,56,46
2022-01-10,Thagaya,23.2,0,46,8,925,98,81
2022-01-17,Thagaya,21.7,0,57,7,"1,371",125,116
2022-01-24,Thagaya,21.8,0,44,7,"2,301",167,143
2022-01-31,Thagaya,20,0,36,7,212,26,22
2022-02-07,Thagaya,20.7,0,39,7,514,52,46
2022-02-14,Thagaya,22.5,0,26,8,808,78,88
2022-02-21,Thagaya,21.3,0.2,38,6,"1,189",103,136
2022-02-28,Thagaya,26.6,0,21,9,"2,294",150,152
2022-03-07,Thagaya,27.7,0,19,7,216,22,23
2022-03-14,Thagaya,32.6,0,23,10,531,53,56
2022-03-21,Thagaya,29.8,0,54,8,795,84,91
2022-03-28,Thagaya,30.2,0.1,30,8,"1,621",117,137
2022-04-04,Thagaya,30.4,0,47,8,"2,286",176,143
2022-04-11,Thagaya,32.4,0,33,9,189,20,22
2022-04-18,Thagaya,33.4,0,36,9,524,54,51
2022-04-25,Thagaya,33.9,0,38,10,"1,047",82,83
2022-05-02,Thagaya,31.8,5.1,39,8,"1,263",125,111
2022-05-09,Thagaya,26.7,33.62,78,7,"2,122",176,160
2022-05-16,Thagaya,29.9,1.77,61,8,216,20,24
2022-05-23,Thagaya,29,3.83,64,7,438,56,42
2022-05-30,Thagaya,28.9,1.4,60,7,884,83,87
2022-06-06,Thagaya,29.1,0.3,59,7,"1,629",106,124
2022-06-13,Thagaya,28.2,0.8,67,7,"2,211",162,162
2022-06-20,Thagaya,26.8,1.9,68,7,204,24,18
2022-06-27,Thagaya,28.7,0.5,64,7,540,49,47
2022-07-04,Thagaya,28.4,2,68,7,995,92,79
2022-07-11,Thagaya,28.5,1,67,7,"1,346",99,122
2022-07-18,Thagaya,29.6,0.2,64,7,"2,061",153,148
2022-07-25,Thagaya,29.5,1.6,60,7,201,24,21
2022-08-01,Thagaya,26.2,9.34,85,6,508,44,44
2022-08-08,Thagaya,25.4,10.8,85,6,858,95,88
2022-08-15,Thagaya,26,2.4,82,6,"1,380",99,116
