date;location;avgtemp_c;totalprecip_mm;avghumidity;uv;feedintake (gm/bird/day);bodyweight (gm/bird);age(day)
2022-01-30;Mezali;20,7;0;42;8;82;714;17
2022-01-31;Mezali;21,1;0;41;8;83;724;18
2022-02-01;Mezali;21,7;0;33;8;89;794;19
2022-02-02;Mezali;22,2;0;33;8;110;951;20
2022-02-03;Mezali;22,8;0;34;8;111;1010;21
2022-02-04;Mezali;23,4;0;32;8;117;1084;22
2022-02-05;Mezali;24,4;0;39;8;117;1258;23
2022-02-06;Mezali;24,2;0;45;8;122;1311;24
2022-02-07;Mezali;22;0;29;8;128;1390;25
2022-02-08;Mezali;23;0;27;8;139;1530;26
2022-02-09;Mezali;23,7;0;24;8;142;1607;27
2022-02-10;Mezali;23,7;0;22;8;162;1653;28
2022-02-11;Mezali;24,3;0;24;8;169;1763;29
2022-02-12;Mezali;24,4;0;31;8;170;1806;30
2022-02-13;Mezali;23,4;0;31;8;174;1976;31
2022-02-14;Mezali;24,2;0;26;8;176;2132;32
2022-02-15;Mezali;24,9;0;28;8;190;2208;33
2022-02-16;Mezali;26,2;0;29;9;198;2238;34
2022-02-17;Mezali;27;0;24;9;198;2336;35
2022-02-18;Mezali;27;0;37;8;203;2423;36
2022-02-19;Mezali;24,9;0;28;6;209;2495;37
2022-02-20;Mezali;25;0;31;8;215;2624;38
2022-02-21;Mezali;25,9;0;29;8;223;2639;39
2022-02-22;Mezali;24,8;0;40;8;223;2951;40
2022-02-23;Mezali;25,5;0;32;8;230;3034;41
2022-02-24;Mezali;25,9;0;25;9;235;3204;42
2022-02-25;Mezali;26,4;0;22;9;15;56;1
2022-02-26;Mezali;26,9;0;22;9;16;87;2
2022-02-27;Mezali;27,4;0;19;9;23;111;3
2022-02-28;Mezali;27,9;0;16;9;24;117;4
2022-03-01;Mezali;28,2;0;18;9;27;164;5
2022-03-02;Mezali;28,9;0;20;9;36;181;6
2022-03-03;Mezali;29,4;0;19;9;36;217;7
2022-03-04;Mezali;29,6;0;16;9;44;235;8
2022-03-05;Mezali;29,6;0;15;9;46;305;9
2022-03-06;Mezali;29,4;0;16;9;47;315;10
2022-03-07;Mezali;29,8;0;22;9;52;331;11
2022-03-08;Mezali;30,4;0;25;9;53;445;12
2022-03-09;Mezali;30,4;0;28;9;59;508;13
2022-03-10;Mezali;30,8;0;28;9;75;518;14
2022-03-11;Mezali;31,2;0;29;9;79;584;15
2022-03-12;Mezali;31,1;0;28;9;87;626;16
2022-03-13;Mezali;31,7;0;24;10;90;680;17
2022-03-14;Mezali;32,3;0;22;10;96;766;18
2022-03-15;Mezali;31,8;0;22;10;97;898;19
2022-03-16;Mezali;30,8;0;22;9;106;992;20
2022-03-17;Mezali;30;0;26;9;113;1038;21
2022-03-18;Mezali;30,7;0;30;8;118;1063;22
2022-03-19;Mezali;31,4;0;34;9;130;1246;23
2022-03-20;Mezali;30,8;0;41;9;132;1317;24
2022-03-21;Mezali;27,4;0;71;7;142;1392;25
2022-03-22;Mezali;25,5;24,95;84;6;146;1399;26
2022-03-23;Mezali;26,2;7,3;75;6;147;1626;27
2022-03-24;Mezali;28;0,2;60;8;149;1707;28
2022-03-25;Mezali;28,9;0;52;9;152;1711;29
2022-03-26;Mezali;29,8;0;49;9;158;1830;30
2022-03-27;Mezali;30,4;0;43;9;172;1833;31
2022-03-28;Mezali;30,7;0;44;9;178;2104;32
2022-03-29;Mezali;30,1;0;45;9;182;2230;33
2022-03-30;Mezali;29,7;0;50;9;188;2273;34
2022-03-31;Mezali;30,5;0;45;9;198;2304;35
2022-04-01;Mezali;30,8;0;38;9;201;2337;36
2022-04-02;Mezali;31,1;0;37;9;213;2343;37
2022-04-03;Mezali;28,7;0,6;52;7;214;2716;38
2022-04-04;Mezali;29,8;0,1;50;8;215;2765;39
2022-04-05;Mezali;31,2;0;49;9;224;2847;40
2022-04-06;Mezali;31,8;0;47;9;226;3043;41
2022-04-07;Mezali;31,7;0,3;48;8;235;3140;42
2022-04-08;Mezali;30,3;1,2;56;8;13;66;1
2022-04-09;Mezali;31,3;0;44;9;16;88;2
2022-04-10;Mezali;31,2;0;47;9;24;95;3
2022-04-11;Mezali;31,2;0;48;9;27;112;4
2022-04-12;Mezali;31,4;0;49;9;29;157;5
2022-04-13;Mezali;31,7;0;49;9;33;194;6
2022-04-14;Mezali;31,6;0;47;9;33;214;7
2022-04-15;Mezali;32;0,1;47;9;40;262;8
2022-04-16;Mezali;32;0,1;47;8;50;265;9
2022-04-17;Mezali;32,4;0;46;9;52;324;10
2022-04-18;Mezali;32,5;0;45;10;55;347;11
2022-04-19;Mezali;32,4;0;47;8;56;433;12
2022-04-20;Mezali;31,6;0;50;8;62;474;13
2022-04-21;Mezali;31,6;0,9;45;8;68;551;14
2022-04-22;Mezali;31,9;0;45;9;77;576;15
2022-04-23;Mezali;32;0,6;46;9;80;654;16
2022-04-24;Mezali;32,9;0;49;10;90;733;17
2022-04-25;Mezali;33,3;0;50;10;94;805;18
2022-04-26;Mezali;33;0;49;9;99;901;19
2022-04-27;Mezali;33,4;0;48;10;107;952;20
2022-04-28;Mezali;33,6;0,9;46;9;114;978;21
2022-04-29;Mezali;33,3;1;49;9;121;1056;22
2022-04-30;Mezali;32,6;0,9;49;8;125;1220;23
2022-05-01;Mezali;32,7;0,4;46;9;138;1321;24
2022-05-02;Mezali;33,1;0,3;46;9;142;1429;25
2022-05-03;Mezali;30,5;3,1;56;8;142;1453;26
2022-05-04;Mezali;30,2;0,5;56;8;145;1476;27
2022-05-05;Mezali;30,5;1,1;50;8;159;1588;28
2022-05-06;Mezali;30,8;0,2;51;8;170;1661;29
2022-05-07;Mezali;29,9;3;58;7;170;1778;30
2022-05-08;Mezali;29,5;3,6;58;7;178;1983;31
2022-05-09;Mezali;27,3;5,4;75;6;186;1990;32
2022-05-10;Mezali;26,1;14,8;83;6;190;2216;33
2022-05-11;Mezali;28,2;16,3;70;7;193;2231;34
2022-05-12;Mezali;26,2;6,2;82;6;198;2360;35
2022-05-13;Mezali;29,9;5,3;58;7;198;2449;36
2022-05-14;Mezali;30,2;3,2;57;7;211;2627;37
2022-05-15;Mezali;30,6;3;55;8;211;2635;38
2022-05-16;Mezali;30,6;1,4;57;8;216;2777;39
2022-05-17;Mezali;30,1;4,2;58;8;224;2821;40
2022-05-18;Mezali;29,7;1,4;61;7;230;2862;41
2022-05-19;Mezali;29;1,8;68;7;231;3023;42
2022-05-20;Mezali;27,3;17,6;75;7;13;58;1
2022-05-21;Mezali;27,3;2,1;80;7;17;72;2
2022-05-22;Mezali;29,9;2;65;7;22;111;3
2022-05-23;Mezali;28,6;14,5;65;7;23;125;4
2022-05-24;Mezali;26,4;16,03;77;6;31;152;5
2022-05-25;Mezali;25,3;4,98;87;6;36;191;6
2022-05-26;Mezali;28,3;2,7;66;7;36;225;7
2022-05-27;Mezali;30,1;0,2;57;8;44;226;8
2022-05-28;Mezali;30,1;1,8;57;8;48;301;9
2022-05-29;Mezali;29,2;15,3;66;7;53;337;10
2022-05-30;Mezali;29,2;13;67;7;59;347;11
2022-05-31;Mezali;28,6;5,4;66;7;63;414;12
2022-06-01;Mezali;28;4,2;61;7;65;435;13
2022-06-02;Mezali;28,6;7;61;7;74;546;14
2022-06-03;Mezali;28,9;4,8;60;7;82;559;15
2022-06-04;Mezali;29;10,3;58;7;84;677;16
2022-06-05;Mezali;28,5;9,5;59;7;84;718;17
2022-06-06;Mezali;28,5;3,4;60;7;96;767;18
2022-06-07;Mezali;27,8;12,7;70;7;100;883;19
2022-06-08;Mezali;26,9;13,2;75;7;103;884;20
2022-06-09;Mezali;26,3;7,8;82;6;118;1034;21
2022-06-10;Mezali;27;8,2;77;7;121;1059;22
2022-06-11;Mezali;27,3;5,7;69;7;127;1132;23
2022-06-12;Mezali;27,3;11,6;69;7;128;1279;24
2022-06-13;Mezali;27,6;7,2;71;7;136;1413;25
2022-06-14;Mezali;27,7;7,55;75;7;147;1443;26
2022-06-15;Mezali;28,3;16,6;66;7;148;1574;27
2022-06-16;Mezali;28;13,5;71;7;159;1602;28
2022-06-17;Mezali;27,5;2,9;76;7;168;1606;29
2022-06-18;Mezali;27,8;12;71;7;173;1730;30
2022-06-19;Mezali;27,9;7,5;65;7;176;1834;31
2022-06-20;Mezali;27,7;2,3;69;7;181;2044;32
2022-06-21;Mezali;27,6;3,4;63;7;192;2159;33
2022-06-22;Mezali;27;5,2;66;7;196;2208;34
2022-06-23;Mezali;27,1;4;66;7;196;2286;35
2022-06-24;Mezali;26,4;2,8;80;6;206;2484;36
2022-06-25;Mezali;27,7;2,3;75;7;211;2512;37
2022-06-26;Mezali;28,2;0,9;71;7;217;2593;38
2022-06-27;Mezali;27,6;11,5;72;7;223;2602;39
2022-06-28;Mezali;28;4,5;71;7;224;2732;40
2022-06-29;Mezali;28,4;4,6;70;7;225;2762;41
2022-06-30;Mezali;28,7;10,2;62;7;232;3082;42
2022-07-01;Mezali;28,1;10,8;65;7;14;62;1
2022-07-02;Mezali;27,8;7,8;70;7;17;74;2
2022-07-03;Mezali;28;16,2;69;7;19;96;3
2022-07-04;Mezali;27,6;7,3;78;7;25;128;4
2022-07-05;Mezali;27,5;12,3;80;7;30;150;5
2022-07-06;Mezali;27,1;7,5;80;7;32;169;6
2022-07-07;Mezali;26,7;11,51;86;7;33;209;7
2022-07-08;Mezali;25,4;8,6;89;6;43;241;8
2022-07-09;Mezali;27,4;5,13;79;7;44;298;9
2022-07-10;Mezali;26,9;7,5;79;7;51;310;10
2022-07-11;Mezali;26,7;10,3;80;7;54;335;11
2022-07-12;Mezali;27,2;3;80;7;56;382;12
2022-07-13;Mezali;27,9;10,8;74;7;68;467;13
2022-07-14;Mezali;26,9;3,2;84;7;75;511;14
2022-07-15;Mezali;27;5,51;85;7;79;598;15
2022-07-16;Mezali;27,3;4,8;83;7;82;691;16
2022-07-17;Mezali;27,9;5,8;78;7;92;734;17
2022-07-18;Mezali;28,3;8,1;72;7;95;806;18
2022-07-19;Mezali;28,9;9,4;69;7;99;890;19
2022-07-20;Mezali;29,1;7,5;70;7;103;927;20
2022-07-21;Mezali;28,4;8,8;75;7;106;1082;21
2022-07-22;Mezali;26,8;37;83;7;110;1121;22
2022-07-23;Mezali;26,3;4,3;82;7;127;1230;23
2022-07-24;Mezali;26,7;0,6;79;7;128;1246;24
2022-07-25;Mezali;28,1;1,3;74;7;129;1379;25
2022-07-26;Mezali;29,1;0,9;70;7;132;1423;26
2022-07-27;Mezali;29,5;0;66;7;152;1536;27
2022-07-28;Mezali;30,1;0,9;64;8;155;1668;28
2022-07-29;Mezali;29,9;3,1;66;7;168;1718;29
2022-07-30;Mezali;29,9;1,5;67;7;175;1868;30
2022-07-31;Mezali;29,1;6,5;68;7;178;1878;31
2022-08-01;Mezali;28;4,21;77;7;180;1986;32
2022-08-02;Mezali;28,6;20,6;69;7;184;2023;33
2022-08-03;Mezali;27,2;19,67;80;7;196;2246;34
2022-08-04;Mezali;26,9;4,91;86;7;198;2312;35
2022-08-05;Mezali;26,5;19,35;86;6;206;2510;36
2022-08-06;Mezali;25,7;8;90;6;207;2565;37
2022-08-07;Mezali;25,8;17,8;90;6;212;2665;38
2022-08-08;Mezali;25,3;20,53;92;6;218;2723;39
2022-08-09;Mezali;24,3;46,05;98;6;221;2976;40
2022-08-10;Mezali;24;18,25;97;5;226;3030;41
2022-08-11;Mezali;25,1;8,6;90;6;235;3138;42
2022-08-12;Mezali;25,7;14,15;84;6;15;68;1
2022-08-13;Mezali;23,9;41,25;96;5;18;87;2
2022-08-14;Mezali;25,7;22,62;86;6;21;100;3
2022-08-15;Mezali;24,9;6,25;95;6;27;126;4
2022-08-16;Mezali;25,1;11,5;95;6;28;156;5
2022-08-17;Mezali;26,9;38,1;84;7;36;193;6
2022-08-18;Mezali;26,1;50,6;88;6;40;206;7
2022-08-19;Mezali;26,3;12,09;87;7;41;267;8
2022-08-20;Mezali;25,9;9,2;91;6;46;270;9
2022-08-21;Mezali;26,2;9,59;89;6;54;324;10
2022-08-22;Mezali;25,7;15,9;91;6;57;401;11
2022-08-23;Mezali;24,8;4,1;94;6;58;452;12
2022-08-24;Mezali;26,6;0,6;83;7;59;495;13
2022-08-25;Mezali;27,6;0,8;77;7;76;568;14
2022-08-26;Mezali;25,6;5;92;6;77;612;15
2022-08-27;Mezali;23,7;11,1;95;5;87;640;16
2022-08-28;Mezali;26,5;2,2;85;7;92;760;17
2022-08-29;Mezali;27,9;1,4;82;7;98;817;18
2022-08-30;Mezali;27,3;0,4;87;6;106;886;19
2022-08-31;Mezali;28,2;0,1;82;7;112;970;20
2022-09-01;Mezali;27,9;0,7;80;7;115;1014;21
2022-09-02;Mezali;27,6;6,89;83;7;125;1113;22
2022-09-03;Mezali;28,1;0,1;81;7;130;1172;23
2022-09-04;Mezali;27,7;2,6;81;7;132;1230;24
2022-09-05;Mezali;27,4;4,6;83;7;138;1338;25
2022-09-06;Mezali;27,8;6;82;7;142;1339;26
2022-09-07;Mezali;26,7;11,44;87;7;155;1575;27
2022-09-08;Mezali;26,2;3,4;89;6;164;1730;28
2022-09-09;Mezali;24,9;10,9;94;6;169;1780;29
2022-09-10;Mezali;24,8;11,7;93;6;174;1856;30
2022-09-11;Mezali;24,9;6,77;92;6;180;1999;31
2022-09-12;Mezali;25,1;1,2;91;6;185;2110;32
2022-09-13;Mezali;25,8;7,7;84;7;188;2141;33
2022-09-14;Mezali;26,1;16,8;83;7;194;2280;34
2022-09-15;Mezali;26,3;3,33;82;7;200;2344;35
2022-09-16;Mezali;26,3;7;82;7;200;2562;36
2022-09-17;Mezali;26,5;5,01;85;7;213;2641;37
2022-09-18;Mezali;25,5;12,13;93;6;215;2670;38
2022-09-19;Mezali;24,7;12,6;94;6;218;2800;39
2022-09-20;Mezali;25,1;9,22;92;6;226;2937;40
2022-09-21;Mezali;25,8;0,5;84;7;230;3010;41
2022-09-22;Mezali;26,6;7,3;84;7;234;3058;42
2022-09-23;Mezali;26,7;1,2;83;7;14;55;1
2022-09-24;Mezali;26;6,58;89;6;19;74;2
2022-09-25;Mezali;25,4;8,97;91;6;24;93;3
2022-09-26;Mezali;25,5;9,38;92;6;27;117;4
2022-09-27;Mezali;25,4;6,8;87;6;28;148;5
2022-09-28;Mezali;26,2;0,4;87;7;31;164;6
2022-09-29;Mezali;27;7,84;86;7;37;197;7
2022-09-30;Mezali;25,9;31,77;90;7;44;228;8
2022-10-01;Mezali;25,5;22,2;91;6;46;256;9
2022-10-02;Mezali;25,3;18;94;6;54;298;10
2022-10-03;Mezali;25,1;6;91;6;58;389;11
2022-10-04;Mezali;25,9;7,72;88;6;58;441;12
2022-10-05;Mezali;27;2,1;84;7;60;498;13
2022-10-06;Mezali;27,3;0,4;83;7;71;509;14
2022-10-07;Mezali;26,2;1,5;87;7;78;558;15
2022-10-08;Mezali;26,4;2,41;86;7;78;688;16
2022-10-09;Mezali;26,8;1,02;85;7;84;747;17
2022-10-10;Mezali;26,6;6,87;87;7;89;781;18
2022-10-11;Mezali;26,2;1;86;7;101;812;19
2022-10-12;Mezali;26,1;0,2;86;7;106;963;20
2022-10-13;Mezali;26,7;0;84;7;109;1004;21
2022-10-14;Mezali;26,8;0;86;7;121;1075;22
2022-10-15;Mezali;26,6;3,4;86;7;126;1198;23
2022-10-16;Mezali;25,7;4,15;88;6;134;1246;24
2022-10-17;Mezali;26,4;0;82;7;144;1251;25
2022-10-18;Mezali;26,3;0,2;84;7;144;1407;26
2022-10-19;Mezali;25,5;0,3;85;6;147;1462;27
2022-10-20;Mezali;26,2;0;84;7;155;1596;28
2022-10-21;Mezali;26,6;0;81;7;169;1708;29
2022-10-22;Mezali;26,5;0;81;7;176;1752;30
2022-10-23;Mezali;26;1;89;6;180;1877;31
2022-10-24;Mezali;24,3;18,1;95;6;181;2114;32
2022-10-25;Mezali;23,7;32,34;98;6;182;2174;33
2022-10-26;Mezali;25,9;0;87;7;187;2263;34
2022-10-27;Mezali;26,2;1;83;7;198;2314;35
2022-10-28;Mezali;25,9;0,4;82;7;205;2479;36
2022-10-29;Mezali;25,8;0;86;6;206;2623;37
2022-10-30;Mezali;26,1;4,1;82;7;216;2658;38
2022-10-31;Mezali;25,9;0,1;85;7;217;2876;39
2022-11-01;Mezali;26,7;0,2;79;7;226;2911;40
2022-11-02;Mezali;27;0;76;7;229;2975;41
2022-11-03;Mezali;26,6;0;77;7;232;3064;42
2022-11-04;Mezali;25,6;0,2;77;7;13;57;1
2022-11-05;Mezali;25,2;0,7;81;7;17;88;2
2022-11-06;Mezali;25,6;0;76;7;20;103;3
2022-11-07;Mezali;25,8;0;73;8;26;123;4
2022-11-08;Mezali;25,4;0;70;8;26;160;5
2022-11-09;Mezali;25,1;0;70;8;31;168;6
2022-11-10;Mezali;24,6;0;67;8;37;227;7
2022-11-11;Mezali;24,7;0;67;8;38;245;8
2022-11-12;Mezali;25;0;66;8;50;271;9
2022-11-13;Mezali;25,2;0;70;8;52;342;10
2022-11-14;Mezali;25,3;0;70;8;60;367;11
2022-11-15;Mezali;25;0;63;8;61;403;12
2022-11-16;Mezali;25,7;0;61;8;63;464;13
2022-11-17;Mezali;25,7;0;63;8;69;507;14
2022-11-18;Mezali;25,7;0;60;8;78;611;15
2022-11-19;Mezali;25,4;0;57;8;79;656;16
2022-11-20;Mezali;26;0;53;8;86;689;17
2022-11-21;Mezali;26,3;0;53;8;97;795;18
2022-11-22;Mezali;26,5;0;62;8;101;915;19
2022-11-23;Mezali;26,3;0;61;8;109;974;20
2022-11-24;Mezali;26;0;60;8;117;1018;21
2022-11-25;Mezali;25,9;0,1;59;7;122;1084;22
2022-11-26;Mezali;25,7;0,4;63;6;124;1200;23
2022-11-27;Mezali;26;0;81;7;128;1221;24
2022-11-28;Mezali;25,7;4,71;85;7;131;1271;25
2022-11-29;Mezali;26,3;3,98;82;7;131;1524;26
2022-11-30;Mezali;27,6;0;67;8;138;1528;27
2022-12-01;Mezali;27,7;0,8;63;7;163;1534;28
2022-12-02;Mezali;26,9;2,8;72;7;170;1661;29
2022-12-03;Mezali;26,6;0;76;7;173;1786;30
2022-12-04;Mezali;27,3;0;67;8;176;2031;31
2022-12-05;Mezali;27;0;60;8;184;2120;32
2022-12-06;Mezali;26,6;0;56;8;186;2221;33
2022-12-07;Mezali;27;0;60;8;194;2251;34
2022-12-08;Mezali;26,4;0;60;7;204;2426;35
2022-12-09;Mezali;26,4;0;57;8;204;2430;36
2022-12-10;Mezali;26,2;0;56;8;208;2457;37
2022-12-11;Mezali;26,5;0;57;8;208;2663;38
2022-12-12;Mezali;26;0;58;8;219;2750;39
2022-12-13;Mezali;26,3;0;64;8;220;2760;40
2022-12-14;Mezali;26;0;66;8;222;2821;41
2022-12-15;Mezali;25,7;0;62;8;233;3048;42
2022-12-16;Mezali;25,6;0;66;8;14;62;1
2022-12-17;Mezali;25,4;0;53;8;19;77;2
2022-12-18;Mezali;25,8;0;60;8;21;103;3
2022-12-19;Mezali;25,9;0;63;7;26;134;4
2022-12-20;Mezali;26;0;63;8;26;135;5
2022-12-21;Mezali;25,8;0;62;8;34;179;6
2022-12-22;Mezali;25,6;0;44;8;36;199;7
2022-12-23;Mezali;25;0;45;8;40;249;8
2022-12-24;Mezali;25;0;41;8;42;308;9
2022-12-25;Mezali;25,4;0;46;8;50;347;10
2022-12-26;Mezali;24,5;0;39;8;58;377;11
2022-12-27;Mezali;24,3;0;42;8;59;383;12
2022-12-28;Mezali;23,3;0;46;8;61;454;13
2022-12-29;Mezali;23,4;0;48;8;64;554;14
2022-12-30;Mezali;23,7;0;55;8;76;629;15
2022-12-31;Mezali;23,2;0;40;8;87;637;16
2023-01-01;Mezali;22,2;0;38;8;92;680;17
2023-01-02;Mezali;22,5;0;45;8;95;703;18
2023-01-03;Mezali;23;0;46;8;100;851;19
2023-01-04;Mezali;23,6;0;45;8;101;901;20
2023-01-05;Mezali;24,2;0;44;8;108;1012;21
2023-01-06;Mezali;24;0;41;8;120;1089;22
2023-01-07;Mezali;24,5;0;41;8;123;1122;23
2023-01-08;Mezali;25;0;46;8;126;1155;24
2023-01-09;Mezali;25,1;0;45;8;129;1299;25
2023-01-10;Mezali;24,5;0;43;8;143;1319;26
2023-01-11;Mezali;24;0;40;8;147;1503;27
2023-01-12;Mezali;23,9;0;40;8;152;1579;28
2023-01-13;Mezali;23,3;0;36;8;155;1732;29
2023-01-14;Mezali;22,9;0;36;8;161;1868;30
2023-01-15;Mezali;22,6;0;33;8;178;2015;31
2023-01-16;Mezali;22,7;0;37;8;181;2112;32
2023-01-17;Mezali;23;0;39;8;190;2135;33
2023-01-18;Mezali;23,4;0;38;8;197;2347;34
2023-01-19;Mezali;23,4;0;35;8;202;2404;35
2023-01-20;Mezali;23,6;0;32;8;206;2514;36
2023-01-21;Mezali;24,3;0;31;8;214;2641;37
2023-01-22;Mezali;24,6;0;27;8;217;2761;38
2023-01-23;Mezali;24,3;0;30;8;219;2798;39
2023-01-24;Mezali;24,5;0;29;8;221;2813;40
2023-01-25;Mezali;25;0;26;8;225;3049;41
2023-01-26;Mezali;25,4;0;27;8;226;3170;42
2023-01-27;Mezali;25,5;0;26;8;14;58;1
2023-01-28;Mezali;26,1;0;32;8;17;74;2
2023-01-29;Mezali;26,3;0;42;8;22;111;3
2023-01-30;Mezali;26,6;0;47;8;25;134;4
2023-01-31;Mezali;26,9;0;44;8;28;134;5
2023-02-01;Mezali;27,4;0;35;9;36;167;6
2023-02-02;Mezali;27,2;0;33;9;36;222;7
2023-02-03;Mezali;27,7;0;36;9;38;268;8
2023-02-04;Mezali;27,8;0;31;9;44;311;9
2023-02-05;Mezali;26,5;0;27;9;54;327;10
2023-02-06;Mezali;25,5;0;25;9;59;352;11
2023-02-07;Mezali;25,1;0;31;9;61;421;12
2023-02-08;Mezali;25,1;0;28;8;69;507;13
2023-02-09;Mezali;24,7;0;30;8;72;568;14
2023-02-10;Mezali;25,6;0;32;8;75;608;15
2023-02-11;Mezali;26;0;33;9;79;624;16
2023-02-12;Mezali;25,9;0;28;9;82;680;17
2023-02-13;Mezali;26,4;0;28;9;90;744;18
2023-02-14;Mezali;25,7;0;33;8;106;793;19
2023-02-15;Mezali;26;0;30;9;110;873;20
2023-02-16;Mezali;26,4;0;27;9;113;966;21
2023-02-17;Mezali;25,3;1,9;48;7;123;982;22
2023-02-18;Mezali;26,1;0;49;8;125;1042;23
2023-02-19;Mezali;26,9;0;42;8;130;1335;24
2023-02-20;Mezali;26,6;0;29;9;144;1428;25
2023-02-21;Mezali;26,4;0;34;9;148;1501;26
2023-02-22;Mezali;26,9;0;32;9;153;1599;27
2023-02-23;Mezali;27,5;0;26;9;163;1653;28
2023-02-24;Mezali;27,4;0;36;9;166;1819;29
2023-02-25;Mezali;28,5;0;32;9;173;1822;30
2023-02-26;Mezali;28,6;0,1;33;7;182;1989;31
2023-02-27;Mezali;29,8;0;31;9;184;2064;32
2023-02-28;Mezali;29,6;0;28;9;192;2146;33
2023-03-01;Mezali;30,1;0;26;10;195;2288;34
2023-03-02;Mezali;31;0;24;10;202;2360;35
2023-03-03;Mezali;30,6;0;20;10;205;2505;36
2023-03-04;Mezali;30,1;0;22;10;207;2594;37
2023-03-05;Mezali;29;0;27;10;208;2646;38
2023-03-06;Mezali;29,1;0;29;10;213;2712;39
2023-03-07;Mezali;29,6;0;37;10;227;2814;40
2023-03-08;Mezali;30,3;0;37;10;229;2837;41
2023-03-09;Mezali;31,5;0;26;10;235;2892;42
2023-03-10;Mezali;32,6;0;22;10;12;56;1
2023-03-11;Mezali;32,7;0;21;10;17;73;2
2023-03-12;Mezali;33;0,1;21;9;20;106;3
2023-03-13;Mezali;32,3;0,3;29;9;26;115;4
2023-03-14;Mezali;28,7;4,6;47;9;30;137;5
2023-03-15;Mezali;30,2;0;40;10;31;182;6
2023-03-16;Mezali;29,2;0;49;9;40;198;7
2023-03-17;Mezali;31;0;36;10;41;240;8
2023-03-18;Mezali;30,9;0;37;10;42;307;9
2023-03-19;Mezali;31;0;35;10;53;347;10
2023-03-20;Mezali;30,9;0;39;10;60;370;11
2023-03-21;Mezali;30,6;0;42;10;60;388;12
2023-03-22;Mezali;31,1;0;42;10;68;475;13
2023-03-23;Mezali;30,1;0;45;9;76;524;14
2023-03-24;Mezali;30,7;0;41;10;82;605;15
2023-03-25;Mezali;31,4;0;36;10;87;680;16
2023-03-26;Mezali;31,8;0;37;10;94;708;17
2023-03-27;Mezali;31,6;0;44;10;97;716;18
2023-03-28;Mezali;31,6;0;46;10;97;787;19
2023-03-29;Mezali;31,2;0;47;10;113;870;20
2023-03-30;Mezali;31,6;0;43;10;118;1078;21
2023-03-31;Mezali;32,2;0;41;10;124;1091;22
2023-04-01;Mezali;31,3;0,1;45;8;129;1194;23
2023-04-02;Mezali;29,8;0,2;48;8;136;1201;24
2023-04-03;Mezali;29,7;0;50;8;138;1425;25
2023-04-04;Mezali;30,3;0;49;9;143;1527;26
2023-04-05;Mezali;31,7;0;41;9;156;1633;27
2023-04-06;Mezali;32,5;0;39;10;158;1645;28
2023-04-07;Mezali;33,6;0;40;10;159;1830;29
2023-04-08;Mezali;33,4;0;35;10;159;1898;30
2023-04-09;Mezali;32,3;0;38;10;160;1985;31
2023-04-10;Mezali;32,2;0;38;10;163;2084;32
2023-04-11;Mezali;32,6;0;41;10;172;2178;33
2023-04-12;Mezali;33,4;0;40;10;174;2251;34
2023-04-13;Mezali;32,8;0;42;10;198;2292;35
2023-04-14;Mezali;32,7;0;43;10;207;2530;36
2023-04-15;Mezali;32,7;0;48;10;213;2631;37
2023-04-16;Mezali;32,5;0;48;10;213;2691;38
2023-04-17;Mezali;32,3;0;47;10;215;2858;39
2023-04-18;Mezali;32,5;0;46;10;227;2899;40
2023-04-19;Mezali;32,9;0;49;10;228;2927;41
2023-04-20;Mezali;32,8;0;49;10;231;3110;42
2023-04-21;Mezali;32,7;0,3;46;9;14;58;1
2023-04-22;Mezali;31,8;2,9;51;9;18;77;2
2023-04-23;Mezali;32,2;0,4;49;9;22;112;3
2023-04-24;Mezali;32,2;0,2;40;8;26;133;4
2023-04-25;Mezali;33,3;0,9;38;9;31;160;5
2023-04-26;Mezali;33,7;0;36;9;32;171;6
2023-04-27;Mezali;33;0;40;10;35;227;7
2023-04-28;Mezali;32,8;0;44;10;41;253;8
2023-04-29;Mezali;32,9;0;46;10;50;281;9
2023-04-30;Mezali;33,3;0;46;10;54;314;10
2023-05-01;Mezali;32,9;0;46;10;60;353;11
2023-05-02;Mezali;32,8;0,8;46;8;63;435;12
2023-05-03;Mezali;33,4;0;41;10;64;490;13
2023-05-04;Mezali;33,9;0;41;10;75;566;14
2023-05-05;Mezali;33,9;0;41;10;81;574;15
2023-05-06;Mezali;33,9;0;46;10;81;610;16
2023-05-07;Mezali;34,5;0;47;10;86;755;17
2023-05-08;Mezali;35;0,1;46;9;92;836;18
2023-05-09;Mezali;34,3;1;44;9;98;859;19
2023-05-10;Mezali;33,1;0,2;43;9;99;958;20
2023-05-11;Mezali;32,5;0,5;49;8;110;1004;21
2023-05-12;Mezali;27,6;20,25;74;6;117;1165;22
2023-05-13;Mezali;26,3;36,7;83;6;123;1184;23
2023-05-14;Mezali;27,4;22,4;65;7;124;1289;24
2023-05-15;Mezali;29,3;3,2;59;8;134;1425;25
2023-05-16;Mezali;30;0,4;56;8;150;1498;26
2023-05-17;Mezali;29,3;13,75;65;8;155;1597;27
2023-05-18;Mezali;30;2,5;57;8;162;1731;28
2023-05-19;Mezali;30,9;0,2;53;8;166;1808;29
2023-05-20;Mezali;31,1;0;52;9;168;1918;30
2023-05-21;Mezali;31,1;0,2;57;8;172;2032;31
2023-05-22;Mezali;32,2;0;53;8;182;2084;32
